zipcode,metro,composite_score,letter_grade
93510,Los Angeles,54.518169884117185,C
91103,Los Angeles,45.42867444137939,D
91302,Los Angeles,61.00560266496397,C
91356,Los Angeles,50.08641624913038,C
91604,Los Angeles,51.978907564246754,C
91745,Los Angeles,51.24245489915444,C
91767,Los Angeles,37.080235196215035,D
91789,Los Angeles,51.782939785326136,C
91792,Los Angeles,49.23908624315018,D
91801,Los Angeles,42.82196147745498,D
90703,Los Angeles,43.76674078101457,D
91006,Los Angeles,49.886954804593465,D
91007,Los Angeles,47.75447614881858,D
91016,Los Angeles,51.04506533834707,C
91042,Los Angeles,58.84900488694852,C
91201,Los Angeles,32.988013896602986,F
91204,Los Angeles,26.362171546101962,F
91723,Los Angeles,36.3725039996886,D
93534,Los Angeles,39.45121192578735,D
91205,Los Angeles,31.56146473671546,F
91208,Los Angeles,61.66397191599041,C
91330,Los Angeles,36.6310522032154,D
91354,Los Angeles,51.431165033333784,C
91364,Los Angeles,51.49764893805116,C
91502,Los Angeles,27.04418186301326,F
91706,Los Angeles,39.84702249480203,D
91744,Los Angeles,40.67154198914885,D
90603,Los Angeles,44.71239114233999,D
90715,Los Angeles,39.00158468453966,D
91011,Los Angeles,63.14676256532418,C
91321,Los Angeles,57.40294707384182,C
91351,Los Angeles,47.24036786199909,D
91390,Los Angeles,60.4185764807742,C
93543,Los Angeles,46.41879932892069,D
93552,Los Angeles,50.480580416921455,C
90006,Los Angeles,28.34530898428232,F
90011,Los Angeles,25.35778515595714,F
90073,Los Angeles,16.36908311708995,F
90638,Los Angeles,40.63555364361194,D
90712,Los Angeles,39.10994377491184,D
91324,Los Angeles,38.451938520925616,D
91344,Los Angeles,48.312831312878906,D
91436,Los Angeles,52.9332944228795,C
91770,Los Angeles,41.88993820793897,D
90034,Los Angeles,39.918276997922476,D
90254,Los Angeles,45.68738151839716,D
90717,Los Angeles,36.29691589515631,D
90731,Los Angeles,38.37334756013326,D
90744,Los Angeles,31.568142392748044,F
90804,Los Angeles,34.657279479938595,F
90810,Los Angeles,31.66097925014209,F
91306,Los Angeles,37.41320197399685,D
90221,Los Angeles,27.93660234369194,F
90247,Los Angeles,33.04819386504307,F
90255,Los Angeles,28.84491150920012,F
90301,Los Angeles,27.45802586468544,F
90640,Los Angeles,38.61482616092171,D
91101,Los Angeles,37.08334540736773,D
91406,Los Angeles,37.333648316548164,D
91423,Los Angeles,48.94653955580347,D
91754,Los Angeles,44.618832383598544,D
90046,Los Angeles,52.478879370697086,C
90278,Los Angeles,38.62083364405876,D
90503,Los Angeles,39.761867353162145,D
90815,Los Angeles,40.362423734494485,D
91304,Los Angeles,47.139368048392676,D
90001,Los Angeles,26.127905015425288,F
90003,Los Angeles,25.072647183253558,F
90004,Los Angeles,38.0801469302527,D
90005,Los Angeles,34.664505681376234,F
90007,Los Angeles,28.0072519561471,F
90008,Los Angeles,32.5510348686296,F
90012,Los Angeles,39.42727837234379,D
90013,Los Angeles,18.38642768874159,F
90014,Los Angeles,17.837289318802657,F
90018,Los Angeles,29.313814647506735,F
90019,Los Angeles,33.37899189590523,F
90024,Los Angeles,46.041925110141385,D
90026,Los Angeles,40.866576120781104,D
90027,Los Angeles,51.661231976611504,C
90028,Los Angeles,29.75709529881444,F
90029,Los Angeles,30.67613214347572,F
90031,Los Angeles,38.58702702661229,D
90038,Los Angeles,29.367350818752218,F
90040,Los Angeles,27.523800508933775,F
90041,Los Angeles,47.93286429251357,D
90042,Los Angeles,44.02612284213595,D
90056,Los Angeles,43.5845915369637,D
90057,Los Angeles,28.32290873006899,F
90064,Los Angeles,44.10853558617016,D
90067,Los Angeles,33.973844389681524,F
90077,Los Angeles,63.54569543703808,C
90094,Los Angeles,42.8138826929745,D
90211,Los Angeles,35.58432782449929,D
90232,Los Angeles,38.83779755432788,D
90240,Los Angeles,40.527740716672454,D
90272,Los Angeles,68.01205232879255,B
90293,Los Angeles,50.69318257269381,C
90303,Los Angeles,31.318092481779324,F
90650,Los Angeles,36.355629572568176,D
90814,Los Angeles,38.6424718850586,D
91001,Los Angeles,52.707783735782655,C
91040,Los Angeles,50.27051994426208,C
91108,Los Angeles,58.42890839392544,C
91303,Los Angeles,34.51464638763611,F
91355,Los Angeles,45.70613742747321,D
91367,Los Angeles,43.64914790812413,D
91501,Los Angeles,50.60529784803917,C
91605,Los Angeles,31.971825912177813,F
91606,Los Angeles,33.08344599269594,F
91746,Los Angeles,36.79605175326569,D
91766,Los Angeles,40.32752888095166,D
91803,Los Angeles,40.76844733069032,D
93553,Los Angeles,47.134849175017195,D
